original_url,im_url,im_id,crop_box,crop_box_concept,im_name,im_description,labels,concepts,boxes,optional,box_statuses,box_sources,box_reasons,issue_types,vis_uri
https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300881244_078_4.jpg?v=1640198255,https://vis.data.visenze.com/v1/image/original/bc4735abec453fabb4d0e2eb19cdd27b,d040689396e5a404,,,Diza Curves Yellow Pintuck A-Line Kurta,,,"ethnic_wear,earring,earring,shoe,shoe,ring,ring","[355,172,707,834],[463,131,494,186],[542,122,573,179],[250,937,401,1022],[512,930,613,1020],[620,478,633,487],[678,575,689,584]","true,true,true,true,true,true,true","no_issue,no_issue,no_issue,no_issue,no_issue,human_drawn,human_drawn","model,model,model,model,model,human,human","[""The person is clearly wearing earrings visible on both ears and rings on fingers of both hands. No other accessories like belt,bag,or necklace are visible."",""The person is clearly wearing earrings visible on both ears and rings on fingers of both hands. No other accessories like belt,bag,or necklace are visible."",""The person is clearly wearing earrings visible on both ears and rings on fingers of both hands. No other accessories like belt,bag,or necklace are visible."",""The person is clearly wearing earrings visible on both ears and rings on fingers of both hands. No other accessories like belt,bag,or necklace are visible."",""The person is clearly wearing earrings visible on both ears and rings on fingers of both hands. No other accessories like belt,bag,or necklace are visible."",manual_bbox_added,manual_bbox_added]","no_issue,no_issue,no_issue,no_issue,no_issue,no_issue,no_issue",bc4735abec453fabb4d0e2eb19cdd27b
https://cdn.shopify.com/s/files/1/0266/6276/4597/products/300916830OAT_1.jpg?v=1670484733,https://vis.data.visenze.com/v1/image/original/58569bb31c92054b36feb9eb819bc016,d73b2cbfc64eaf72,,,Utsa Brown Printed Ethnic Top,,,"top,bottom,earring,shoe,shoe,ring","[126,173,428,590],[173,537,428,916],[307,121,332,150],[207,915,308,999],[369,924,463,1017],[390,559,400,570]","true,true,true,true,true,true","no_issue,no_issue,no_issue,no_issue,no_issue,human_drawn","model,model,model,model,model,human","[""The woman is clearly wearing earrings and a ring on her right hand. No other accessories such as bags,belts,bracelets,eyewear,gloves,hair accessories,headwear,necklace,scarf,tie,or watch are visible."",""The woman is clearly wearing earrings and a ring on her right hand. No other accessories such as bags,belts,bracelets,eyewear,gloves,hair accessories,headwear,necklace,scarf,tie,or watch are visible."",""The woman is clearly wearing earrings and a ring on her right hand. No other accessories such as bags,belts,bracelets,eyewear,gloves,hair accessories,headwear,necklace,scarf,tie,or watch are visible."",""The woman is clearly wearing earrings and a ring on her right hand. No other accessories such as bags,belts,bracelets,eyewear,gloves,hair accessories,headwear,necklace,scarf,tie,or watch are visible."",""The woman is clearly wearing earrings and a ring on her right hand. No other accessories such as bags,belts,bracelets,eyewear,gloves,hair accessories,headwear,necklace,scarf,tie,or watch are visible."",manual_bbox_added]","no_issue,no_issue,no_issue,no_issue,no_issue,no_issue",58569bb31c92054b36feb9eb819bc016
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301069116PINK_1.jpg?v=1778685080,https://vis.data.visenze.com/v1/image/original/7456f8bf039734e43e8650baf6ad366f,b3b1f062e8f575e0,,,Wardrobe Multicolor Printed Shirt,,,"top,bottom,earring,belt,earring","[77,246,534,698],[115,635,505,1022],[259,183,296,222],[268,656,377,674],[393,202,410,225]","true,true,true,true,true","no_issue,no_issue,no_issue,human_drawn,human_drawn","model,model,model,human,human","[""The image clearly shows a belt worn around the waist with a visible buckle,and the model is wearing earrings on both ears. No other accessories from the target classes are clearly visible."",""The image clearly shows a belt worn around the waist with a visible buckle,and the model is wearing earrings on both ears. No other accessories from the target classes are clearly visible."",""The image clearly shows a belt worn around the waist with a visible buckle,and the model is wearing earrings on both ears. No other accessories from the target classes are clearly visible."",manual_bbox_added,manual_bbox_added]","no_issue,no_issue,no_issue,no_issue,no_issue",7456f8bf039734e43e8650baf6ad366f
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301052582CHOCOLATE_1.jpg?v=1767878328,https://vis.data.visenze.com/v1/image/original/f93dbf8110ffa87ad8a01377ef2abdf0,e54ffc1fc1ab9511,,,Wardrobe Brown Abstract Printed Shirt,,,"top,bottom,earring","[179,191,633,812],[162,705,501,1023],[360,163,380,192]","true,true,true","no_issue,no_issue,human_drawn","model,model,human","[""The model is clearly wearing visible earrings on both ears. No other target accessories such as bags,belts,bracelets,eyewear,gloves,hair accessories,headwear,necklaces,rings,scarves,ties,or watches are visible in the image."",""The model is clearly wearing visible earrings on both ears. No other target accessories such as bags,belts,bracelets,eyewear,gloves,hair accessories,headwear,necklaces,rings,scarves,ties,or watches are visible in the image."",manual_bbox_added]","no_issue,no_issue,no_issue",f93dbf8110ffa87ad8a01377ef2abdf0
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301045674MIDBLUE_1.jpg?v=1764951869,https://vis.data.visenze.com/v1/image/original/c000e30f14568fb89af15f19fcfbcf54,f169ec973b11cb6f,,,Nuon Blue Denim A-line Dress,,,"dress,earring","[259,267,608,986],[477,172,492,194]","true,true","no_issue,human_drawn","model,human","[""The model is wearing visible earrings on both ears. No other target accessories such as bags,belts,bracelets,eyewear,gloves,hair accessories,headwear,necklaces,rings,scarves,ties,or watches are clearly visible in the image."",manual_bbox_added]","no_issue,no_issue",c000e30f14568fb89af15f19fcfbcf54
https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300830544001_1.jpg?v=1584704190,https://vis.data.visenze.com/v1/image/original/48f9da93015168899867ebfd057a96e1,41780a48dcd562b7,,,Wardrobe White Striped Formal Shirt,,,"top,earring,ring","[161,385,978,1438],[426,249,440,266],[422,480,441,505]","true,true,true","no_issue,human_drawn,human_drawn","model,human,human","[""The image clearly shows a small earring on the person's ear and a ring on the finger of the hand near the neck. No other accessories like belts,bracelets,or necklaces are visible."",manual_bbox_added,manual_bbox_added]","no_issue,no_issue,no_issue",48f9da93015168899867ebfd057a96e1
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/300948244GREY_3.jpg?v=1700645580,https://vis.data.visenze.com/v1/image/original/8268fe59fcab8204f94cddef8f642008,a74bda806d531463,,,WES Formals Striped Grey Cotton Slim-Fit Shirt,,,"top,bottom,belt","[125,214,646,859],[197,669,531,1022],[0,0,0,0]","true,true,true","no_issue,no_issue,type2_missing","model,model,model_missed","[""The man is wearing a visible black belt around his waist with a buckle,clearly distinguishable from the pants. No other accessories such as rings,bracelets,earrings,or watches are visible."",""The man is wearing a visible black belt around his waist with a buckle,clearly distinguishable from the pants. No other accessories such as rings,bracelets,earrings,or watches are visible."",""The man is wearing a visible black belt around his waist with a buckle,clearly distinguishable from the pants. No other accessories such as rings,bracelets,earrings,or watches are visible.""]","no_issue,no_issue,recall",8268fe59fcab8204f94cddef8f642008
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301023136GREEN_1.jpg?v=1751536124,https://vis.data.visenze.com/v1/image/original/8ef25a1b6d10fe85f894108c43d9ffc1,83bff1d7933af15d,,,Bombay Paisley Green Cotton-Blend Shirt Dress with Belt,,,"dress,bracelet,shoe,shoe,bag","[282,173,574,788],[506,505,556,551],[401,913,489,996],[323,910,395,1000],[238,281,384,501]","true,true,true,true,true","no_issue,no_issue,no_issue,no_issue,human_drawn","model,model,model,model,human","[""The image clearly shows a bag held in the model's left arm,a belt around the waist with a visible buckle,and bracelets on the model's right wrist."",""The image clearly shows a bag held in the model's left arm,a belt around the waist with a visible buckle,and bracelets on the model's right wrist."",""The image clearly shows a bag held in the model's left arm,a belt around the waist with a visible buckle,and bracelets on the model's right wrist."",""The image clearly shows a bag held in the model's left arm,a belt around the waist with a visible buckle,and bracelets on the model's right wrist."",manual_bbox_added]","no_issue,no_issue,no_issue,no_issue,no_issue",8ef25a1b6d10fe85f894108c43d9ffc1
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301042341NATURAL_1.jpg?v=1762329666,https://vis.data.visenze.com/v1/image/original/ea9ee81301e037966eef2f1aafd5244b,c560daf8e1b54420,,,Utsa Off-White Floral Printed Cotton Straight Kurta,,,"ethnic_wear,bag,shoe,shoe,earring","[294,166,566,748],[276,593,411,774],[289,863,380,992],[428,890,550,1005],[0,0,0,0]","true,true,true,true,true","no_issue,no_issue,no_issue,no_issue,type2_missing","model,model,model,model,model_missed","[""The woman is clearly holding a white bag in her left hand,and she is wearing visible earrings on both ears. No other accessories such as belt,bracelet,necklace,or others are clearly visible."",""The woman is clearly holding a white bag in her left hand,and she is wearing visible earrings on both ears. No other accessories such as belt,bracelet,necklace,or others are clearly visible."",""The woman is clearly holding a white bag in her left hand,and she is wearing visible earrings on both ears. No other accessories such as belt,bracelet,necklace,or others are clearly visible."",""The woman is clearly holding a white bag in her left hand,and she is wearing visible earrings on both ears. No other accessories such as belt,bracelet,necklace,or others are clearly visible."",""The woman is clearly holding a white bag in her left hand,and she is wearing visible earrings on both ears. No other accessories such as belt,bracelet,necklace,or others are clearly visible.""]","no_issue,no_issue,no_issue,no_issue,recall",ea9ee81301e037966eef2f1aafd5244b
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301002402OFFWHITE_1.jpg?v=1733980247,https://vis.data.visenze.com/v1/image/original/6e01c44773d305ab60ffd6d6a6dddb24,e68156f628806b86,,,Gia Red Botanical Printed Blouse,,,"top,earring,earring,ring,ring","[204,247,684,819],[386,147,400,167],[512,178,525,195],[268,874,288,884],[638,868,659,874]","true,true,true,true,true","no_issue,human_drawn,human_drawn,human_drawn,human_drawn","model,human,human,human,human","[""The image clearly shows the woman wearing large pearl earrings and rings on her fingers. No other target accessories like belts,bags,or necklaces are visible."",manual_bbox_added,manual_bbox_added,manual_bbox_added,manual_bbox_added]","no_issue,no_issue,no_issue,no_issue,no_issue",6e01c44773d305ab60ffd6d6a6dddb24
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301054660OLIVE_1.jpg?v=1770295832,https://vis.data.visenze.com/v1/image/original/5c1b16ad8779ed607085faf462c9da84,1526db9c500690f3,,,LOV Olive Floral Embroidered Cotton T-Shirt,,,"bottom,top,shoe,shoe,bag,earring,earring","[222,423,454,946],[207,184,488,494],[342,912,415,985],[226,924,312,1016],[207,192,310,385],[321,142,337,158],[393,134,404,155]","true,true,true,true,true,true,true","no_issue,no_issue,no_issue,no_issue,human_drawn,human_drawn,human_drawn","model,model,model,model,human,human,human","[""The person is holding a bag on their shoulder,clearly visible. They are also wearing earrings on both ears,which are clearly visible. No other accessories from the target classes are clearly visible."",""The person is holding a bag on their shoulder,clearly visible. They are also wearing earrings on both ears,which are clearly visible. No other accessories from the target classes are clearly visible."",""The person is holding a bag on their shoulder,clearly visible. They are also wearing earrings on both ears,which are clearly visible. No other accessories from the target classes are clearly visible."",""The person is holding a bag on their shoulder,clearly visible. They are also wearing earrings on both ears,which are clearly visible. No other accessories from the target classes are clearly visible."",manual_bbox_added,manual_bbox_added,manual_bbox_added]","no_issue,no_issue,no_issue,no_issue,no_issue,no_issue,no_issue",5c1b16ad8779ed607085faf462c9da84
https://cdn.shopify.com/s/files/1/0266/6276/4597/products/300903891BURGUNDY_4.jpg?v=1656080689,https://vis.data.visenze.com/v1/image/original/9b791e7934d05ab4cd81ea70c3829f93,42570a64fb073c7b,,,LOV Burgundy Floral Design Ira Blouse,,,"top,bottom,bracelet,earring,shoe,shoe,bag,necklace,ring,ring,ring","[194,155,502,503],[250,451,596,973],[228,326,277,378],[333,103,358,144],[265,910,374,999],[499,931,635,1018],[228,234,313,428],[347,183,403,247],[305,328,315,338],[471,542,482,552],[305,336,317,348]","true,true,true,true,true,true,true,true,true,true,true","no_issue,no_issue,no_issue,no_issue,no_issue,no_issue,human_drawn,human_drawn,human_drawn,human_drawn,human_drawn","model,model,model,model,model,model,human,human,human,human,human","[""The image clearly shows a white bag on the model's shoulder,multiple bracelets on her left wrist,earrings on both ears,a necklace around her neck,and a ring on her right hand's finger. No other target accessories are clearly visible."",""The image clearly shows a white bag on the model's shoulder,multiple bracelets on her left wrist,earrings on both ears,a necklace around her neck,and a ring on her right hand's finger. No other target accessories are clearly visible."",""The image clearly shows a white bag on the model's shoulder,multiple bracelets on her left wrist,earrings on both ears,a necklace around her neck,and a ring on her right hand's finger. No other target accessories are clearly visible."",""The image clearly shows a white bag on the model's shoulder,multiple bracelets on her left wrist,earrings on both ears,a necklace around her neck,and a ring on her right hand's finger. No other target accessories are clearly visible."",""The image clearly shows a white bag on the model's shoulder,multiple bracelets on her left wrist,earrings on both ears,a necklace around her neck,and a ring on her right hand's finger. No other target accessories are clearly visible."",""The image clearly shows a white bag on the model's shoulder,multiple bracelets on her left wrist,earrings on both ears,a necklace around her neck,and a ring on her right hand's finger. No other target accessories are clearly visible."",manual_bbox_added,manual_bbox_added,manual_bbox_added,manual_bbox_added,manual_bbox_added]","no_issue,no_issue,no_issue,no_issue,no_issue,no_issue,no_issue,no_issue,no_issue,no_issue,no_issue",9b791e7934d05ab4cd81ea70c3829f93
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301036135NAVY_1.jpg?v=1757697213,https://vis.data.visenze.com/v1/image/original/c44286fc3f2bf39eb438fe033635c008,0099c808a0bc30ba,,,Wardrobe Navy Pinstriped Cotton Shirt,,,"top,bottom,earring","[180,252,634,893],[198,656,595,1021],[370,195,381,219]","true,true,true","no_issue,no_issue,human_drawn","model,model,human","[""The model is wearing visible hoop earrings on both ears. No other target accessories such as bags,belts,bracelets,eyewear,gloves,hair accessories,headwear,necklaces,rings,scarves,ties,or watches are clearly visible in the image."",""The model is wearing visible hoop earrings on both ears. No other target accessories such as bags,belts,bracelets,eyewear,gloves,hair accessories,headwear,necklaces,rings,scarves,ties,or watches are clearly visible in the image."",manual_bbox_added]","no_issue,no_issue,no_issue",c44286fc3f2bf39eb438fe033635c008
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301002796RED_1.jpg?v=1734588248,https://vis.data.visenze.com/v1/image/original/9e889b0d3ea1e4c7f7245c4badc945bb,371326175c45b8d0,,,Gia Red Pintuck-Detailed Shirt Dress,,,"dress,bag,shoe,earring,shoe,ring","[205,194,506,814],[59,541,220,797],[414,802,521,925],[366,157,387,184],[174,869,304,975],[473,562,485,575]","true,true,true,true,true,true","no_issue,no_issue,no_issue,no_issue,no_issue,human_drawn","model,model,model,model,model,human","[""The image clearly shows a bag held in the left hand,earrings on both ears,and a ring on the right hand's finger. No other target accessories are clearly visible."",""The image clearly shows a bag held in the left hand,earrings on both ears,and a ring on the right hand's finger. No other target accessories are clearly visible."",""The image clearly shows a bag held in the left hand,earrings on both ears,and a ring on the right hand's finger. No other target accessories are clearly visible."",""The image clearly shows a bag held in the left hand,earrings on both ears,and a ring on the right hand's finger. No other target accessories are clearly visible."",""The image clearly shows a bag held in the left hand,earrings on both ears,and a ring on the right hand's finger. No other target accessories are clearly visible."",manual_bbox_added]","no_issue,no_issue,no_issue,no_issue,no_issue,no_issue",9e889b0d3ea1e4c7f7245c4badc945bb
https://cdn.shopify.com/s/files/1/0266/6276/4597/products/300927059BURGUNDY_1.jpg?v=1675326693,https://vis.data.visenze.com/v1/image/original/3fa13c98ce91e0cb7e7ff22adcfb3652,0276931ee60228f3,,,Wardrobe Burgundy Wrap-Over Style Dress,,,"dress,earring,shoe,earring,shoe,ring,ring","[268,161,514,662],[338,118,360,152],[389,851,468,966],[411,121,434,146],[275,874,346,993],[342,529,352,540],[344,505,357,512]","true,true,true,true,true,true,true","no_issue,no_issue,no_issue,no_issue,no_issue,human_drawn,human_drawn","model,model,model,model,model,human,human","[""The model is wearing visible earrings and a ring on the left hand. No other accessories such as belts,bracelets,or bags are clearly visible."",""The model is wearing visible earrings and a ring on the left hand. No other accessories such as belts,bracelets,or bags are clearly visible."",""The model is wearing visible earrings and a ring on the left hand. No other accessories such as belts,bracelets,or bags are clearly visible."",""The model is wearing visible earrings and a ring on the left hand. No other accessories such as belts,bracelets,or bags are clearly visible."",""The model is wearing visible earrings and a ring on the left hand. No other accessories such as belts,bracelets,or bags are clearly visible."",manual_bbox_added,manual_bbox_added]","no_issue,no_issue,no_issue,no_issue,no_issue,no_issue,no_issue",3fa13c98ce91e0cb7e7ff22adcfb3652
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/300956145MUSTARD_1.jpg?v=1697809833,https://vis.data.visenze.com/v1/image/original/2439bdc0bf2d3a05817d7f1dd1afdf4f,743d465e03ccbc5b,,,Utsa Plain Button-Down Mustard Kurta,,,"ethnic_wear,earring,shoe,shoe,ring","[228,157,548,842],[339,97,366,132],[355,939,469,1023],[228,936,316,1022],[268,563,284,580]","true,true,true,true,true","no_issue,no_issue,no_issue,no_issue,human_drawn","model,model,model,model,human","[""The image clearly shows the model wearing earrings and a ring on her finger. No other accessories such as belts,bracelets,or bags are visible."",""The image clearly shows the model wearing earrings and a ring on her finger. No other accessories such as belts,bracelets,or bags are visible."",""The image clearly shows the model wearing earrings and a ring on her finger. No other accessories such as belts,bracelets,or bags are visible."",""The image clearly shows the model wearing earrings and a ring on her finger. No other accessories such as belts,bracelets,or bags are visible."",manual_bbox_added]","no_issue,no_issue,no_issue,no_issue,no_issue",2439bdc0bf2d3a05817d7f1dd1afdf4f
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/300988339IVORY_1.jpg?v=1723111969,https://vis.data.visenze.com/v1/image/original/24666474c5f9b9117e36989c56cb429c,66c3aaa954576562,,,Bombay Paisley Multicolour Floral Tiered Cotton Dress,,,"dress,earring,earring","[60,161,487,1017],[310,121,330,149],[220,109,239,135]","true,true,true","no_issue,human_drawn,human_drawn","model,human,human","[""The model is wearing visible hoop earrings. No other accessories such as bags,belts,bracelets,eyewear,gloves,hair accessories,headwear,necklaces,rings,scarves,ties,or watches are clearly visible in the image."",manual_bbox_added,manual_bbox_added]","no_issue,no_issue,no_issue",24666474c5f9b9117e36989c56cb429c
https://cdn.shopify.com/s/files/1/0266/6276/4597/products/300886756OLIVE_4.jpg?v=1648813022,https://vis.data.visenze.com/v1/image/original/18f8d174762ed47f3341f93a096d57b0,332914d7fd5e3e8d,,,Utsa Olive Floral Print Straight Kurta,,,"ethnic_wear,shoe,shoe,earring","[250,156,522,758],[446,850,535,981],[290,913,399,1018],[388,98,402,116]","true,true,true,true","no_issue,no_issue,no_issue,human_drawn","model,model,model,human","[""The woman is wearing visible earrings on her ears. No other accessories such as bags,belts,bracelets,eyewear,gloves,hair accessories,headwear,necklaces,rings,scarves,ties,or watches are clearly visible in the image."",""The woman is wearing visible earrings on her ears. No other accessories such as bags,belts,bracelets,eyewear,gloves,hair accessories,headwear,necklaces,rings,scarves,ties,or watches are clearly visible in the image."",""The woman is wearing visible earrings on her ears. No other accessories such as bags,belts,bracelets,eyewear,gloves,hair accessories,headwear,necklaces,rings,scarves,ties,or watches are clearly visible in the image."",manual_bbox_added]","no_issue,no_issue,no_issue,no_issue",18f8d174762ed47f3341f93a096d57b0
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/300988934MUSTARD_1.jpg?v=1727260636,https://vis.data.visenze.com/v1/image/original/5fcc701f467cc6c0f00c7fd9c28d4994,e99b5cb480d769ba,,,Diza Floral Design Mustard A-Line Kurta,,,"ethnic_wear,shoe,shoe,earring","[251,154,625,791],[411,930,503,1015],[254,939,362,1023],[369,99,382,119]","true,true,true,true","no_issue,no_issue,no_issue,human_drawn","model,model,model,human","[""The model is clearly wearing earrings on both ears. No other target accessories such as bags,belts,bracelets,eyewear,gloves,hair accessories,headwear,necklaces,rings,scarves,ties,or watches are visible in the image."",""The model is clearly wearing earrings on both ears. No other target accessories such as bags,belts,bracelets,eyewear,gloves,hair accessories,headwear,necklaces,rings,scarves,ties,or watches are visible in the image."",""The model is clearly wearing earrings on both ears. No other target accessories such as bags,belts,bracelets,eyewear,gloves,hair accessories,headwear,necklaces,rings,scarves,ties,or watches are visible in the image."",manual_bbox_added]","no_issue,no_issue,no_issue,no_issue",5fcc701f467cc6c0f00c7fd9c28d4994
https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300848096_078_4_548231cd-06d6-42d1-9f94-e7b5576d507b.jpg?v=1611849711,https://vis.data.visenze.com/v1/image/original/cae1804ad3f6cd6b47a147810247fb50,e5ce6169e66bf4ab,,,Utsa Yellow Marigold Print Straight Kurta,,,"ethnic_wear,shoe,shoe,earring","[272,168,543,784],[450,920,566,1003],[289,936,421,1019],[366,125,381,140]","true,true,true,true","no_issue,no_issue,no_issue,human_drawn","model,model,model,human","[""The woman is wearing small earrings clearly visible on her ears. No other target accessories such as bags,belts,bracelets,eyewear,gloves,hair accessories,headwear,necklaces,rings,scarves,ties,or watches are visible in the image."",""The woman is wearing small earrings clearly visible on her ears. No other target accessories such as bags,belts,bracelets,eyewear,gloves,hair accessories,headwear,necklaces,rings,scarves,ties,or watches are visible in the image."",""The woman is wearing small earrings clearly visible on her ears. No other target accessories such as bags,belts,bracelets,eyewear,gloves,hair accessories,headwear,necklaces,rings,scarves,ties,or watches are visible in the image."",manual_bbox_added]","no_issue,no_issue,no_issue,no_issue",cae1804ad3f6cd6b47a147810247fb50
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301033302MAROON_1.jpg?v=1755188106,https://vis.data.visenze.com/v1/image/original/e621f610e93f48da3dd4b38d20cafbc7,62e2aac4a923fe8d,,,Studiofit Maroon Striped Jacket,,,"onepiece,bag,shoe,shoe,hair_accessories","[251,140,520,943],[471,567,587,764],[377,896,482,974],[212,907,369,985],[367,40,436,92]","true,true,true,true,true","no_issue,no_issue,no_issue,no_issue,human_drawn","model,model,model,model,human","[""The person is holding a white bag clearly visible in their right hand. They are also wearing a white headband,which qualifies as a hair accessory. No other target accessories are clearly visible."",""The person is holding a white bag clearly visible in their right hand. They are also wearing a white headband,which qualifies as a hair accessory. No other target accessories are clearly visible."",""The person is holding a white bag clearly visible in their right hand. They are also wearing a white headband,which qualifies as a hair accessory. No other target accessories are clearly visible."",""The person is holding a white bag clearly visible in their right hand. They are also wearing a white headband,which qualifies as a hair accessory. No other target accessories are clearly visible."",manual_bbox_added]","no_issue,no_issue,no_issue,no_issue,no_issue",e621f610e93f48da3dd4b38d20cafbc7
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301006224SAND_1.jpg?v=1737734790,https://vis.data.visenze.com/v1/image/original/af10e2931142259677150b5d94656dd8,381825f75ba7e666,,,Gia Beige Crinkle-Textured Top,,,"top,bottom,earring,earring,ring,ring","[140,277,620,869],[179,781,645,1023],[308,206,323,229],[441,218,453,238],[155,889,164,899],[516,848,539,864]","true,true,true,true,true,true","no_issue,no_issue,human_drawn,human_drawn,human_drawn,human_drawn","model,model,human,human,human,human","[""The image clearly shows earrings on both ears and rings on the fingers of the person. No other accessories from the target classes are visible."",""The image clearly shows earrings on both ears and rings on the fingers of the person. No other accessories from the target classes are visible."",manual_bbox_added,manual_bbox_added,manual_bbox_added,manual_bbox_added]","no_issue,no_issue,no_issue,no_issue,no_issue,no_issue",af10e2931142259677150b5d94656dd8
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301040701BEIGEWHITE_1.jpg?v=1761195376,https://vis.data.visenze.com/v1/image/original/ec9e3d708f451a051021e0a7cb344b7b,197bf8e8e60d564f,,,Gia Beige Floral Embroidered Cotton Shirt,,,"top,earring,bracelet","[117,230,669,920],[423,166,466,222],[112,803,174,830]","true,true,true","no_issue,no_issue,human_drawn","model,model,human","[""The image clearly shows a bracelet on the model's left wrist and earrings on both ears. No other target accessory classes are visible."",""The image clearly shows a bracelet on the model's left wrist and earrings on both ears. No other target accessory classes are visible."",manual_bbox_added]","no_issue,no_issue,no_issue",ec9e3d708f451a051021e0a7cb344b7b
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/300962690PALEBLUE_1.jpg?v=1704954305,https://vis.data.visenze.com/v1/image/original/f61af179f7f9f719a7ed9ce6944aa5ea,efae965672ee55ef,,,Nuon Light Blue Abstract Printed Mesh Crop Top,,,"top,earring,skirt","[145,250,618,954],[441,157,458,172],[205,573,546,948]","true,true,true","no_issue,human_drawn,human_drawn","model,human,human","[""The model is wearing visible earrings on both ears. No other target accessories such as bags,belts,bracelets,eyewear,gloves,hair accessories,headwear,necklaces,rings,scarves,ties,or watches are clearly visible in the image."",manual_bbox_added,manual_bbox_added]","no_issue,no_issue,no_issue",f61af179f7f9f719a7ed9ce6944aa5ea
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301007118BROWN_3.jpg?v=1737958481,https://vis.data.visenze.com/v1/image/original/02cc739afcf2187314f36ddcbcbb3fa5,73b604dd628ad9df,,,Vark Burgundy Embellished Ethnic Blouse,,,"bottom,top,earring,shoe,ring","[260,369,588,956],[147,166,558,464],[408,121,436,154],[401,904,572,1004],[517,522,533,542]","true,true,true,true,true","no_issue,no_issue,no_issue,no_issue,human_drawn","model,model,model,model,human","[""The image clearly shows large earrings on the person's ears and a ring on the finger of the right hand. No other accessories from the target classes are clearly visible."",""The image clearly shows large earrings on the person's ears and a ring on the finger of the right hand. No other accessories from the target classes are clearly visible."",""The image clearly shows large earrings on the person's ears and a ring on the finger of the right hand. No other accessories from the target classes are clearly visible."",""The image clearly shows large earrings on the person's ears and a ring on the finger of the right hand. No other accessories from the target classes are clearly visible."",manual_bbox_added]","no_issue,no_issue,no_issue,no_issue,no_issue",02cc739afcf2187314f36ddcbcbb3fa5
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/300956608SILVER_1.jpg?v=1698402896,https://vis.data.visenze.com/v1/image/original/41b9d0727c1a70610f36aeacef052e7c,4d0c7213cc0c9cc2,,,Gia Silver Drop-Fall Shimmer Dress,,,"dress,bracelet,earring,shoe,shoe,necklace,earring","[230,145,576,745],[238,464,290,499],[433,91,459,122],[389,887,472,1021],[225,888,306,1021],[364,149,437,165],[349,95,364,115]","true,true,true,true,true,true,true","no_issue,no_issue,no_issue,no_issue,no_issue,human_drawn,human_drawn","model,model,model,model,model,human,human","[""The person is wearing visible hoop earrings,a necklace around the neck,and a bracelet on the left wrist. No other accessories like bags,belts,or watches are visible."",""The person is wearing visible hoop earrings,a necklace around the neck,and a bracelet on the left wrist. No other accessories like bags,belts,or watches are visible."",""The person is wearing visible hoop earrings,a necklace around the neck,and a bracelet on the left wrist. No other accessories like bags,belts,or watches are visible."",""The person is wearing visible hoop earrings,a necklace around the neck,and a bracelet on the left wrist. No other accessories like bags,belts,or watches are visible."",""The person is wearing visible hoop earrings,a necklace around the neck,and a bracelet on the left wrist. No other accessories like bags,belts,or watches are visible."",manual_bbox_added,manual_bbox_added]","no_issue,no_issue,no_issue,no_issue,no_issue,no_issue,no_issue",41b9d0727c1a70610f36aeacef052e7c
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301059400DARKRUST_1.jpg?v=1775140913,https://vis.data.visenze.com/v1/image/original/a08ee3b27a17e16f1789abf41389f895,87f586113f5910d8,,,LOV Rust Embroidered Top,,,"bottom,top,bag,shoe,earring,ring,shoe","[256,417,513,971],[280,191,512,472],[182,641,402,848],[386,925,485,1001],[442,151,471,192],[497,586,507,595],[244,950,318,997]","true,true,true,true,true,true,true","no_issue,no_issue,no_issue,no_issue,human_drawn,human_drawn,human_drawn","model,model,model,model,human,human,human","[""The image clearly shows a beige handbag being held by the model,large hoop earrings on both ears,and a ring on the model's right hand. No other accessories like belts,bracelets,or watches are clearly visible."",""The image clearly shows a beige handbag being held by the model,large hoop earrings on both ears,and a ring on the model's right hand. No other accessories like belts,bracelets,or watches are clearly visible."",""The image clearly shows a beige handbag being held by the model,large hoop earrings on both ears,and a ring on the model's right hand. No other accessories like belts,bracelets,or watches are clearly visible."",""The image clearly shows a beige handbag being held by the model,large hoop earrings on both ears,and a ring on the model's right hand. No other accessories like belts,bracelets,or watches are clearly visible."",manual_bbox_added,manual_bbox_added,manual_bbox_added]","no_issue,no_issue,no_issue,no_issue,no_issue,no_issue,no_issue",a08ee3b27a17e16f1789abf41389f895
